code4Digits,code6Digits,code8Digits,descriptionBa,descriptionEn,descriptionDe,descriptionHr,descriptionSr,chapter,heading,dutyRate,vatRate,excise,materialComposition,processingMethod,endUse,isActive
3920,3920.99,3920.99.59,– – – – ostalo,– – – – other,- - - - andere,– – – – ostalo,– – – – ostalo,39,3920,–,17%,,,,,true
3920,3920.99,3920.99.90,– – – ostalo,– – – other,- - - andere,– – – ostalo,– – – ostalo,39,3920,–,17%,,,,,true
3921,3921.11,3921.11.00,– – od polimera stirena,– – Of polymers of styrene,– – Aus Polymeren von Styrol,– – od polimera stirena,– – od polimera stirena,39,3921,–,17%,,,,,true
3921,3921.12,3921.12.00,– – od polimera vinil hlorida,– – Of polymers of vinyl chloride,– – Aus Polymeren von Vinylchlorid,– – od polimera vinil hlorida,– – od polimera vinil hlorida,39,3921,–,17%,,,,,true
3921,3921.13,3921.13.10,– – – savitljive,– – – flexible,– – – flexibel,– – – savitljive,– – – savitljive,39,3921,–,17%,,,,,true
3921,3921.13,3921.13.90,– – – ostale,– – – other,- - - andere,– – – ostale,– – – ostale,39,3921,–,17%,,,,,true
3921,3921.14,3921.14.00,– – od regenerisane celuloze,– – from regenerated cellulose,– – aus regenerierter Cellulose,– – od regenerisane celuloze,– – od regenerisane celuloze,39,3921,10,17%,,,,,true
3921,3921.19,3921.19.00,– – od ostalih plastičnih masa,– – of other plastics,– – aus anderen Kunststoffen,– – od ostalih plastičnih masa,– – od ostalih plastičnih masa,39,3921,10,17%,,,,,true
3921,3921.90,3921.90.10,– – – od poliestera,– – – of polyester,– – – aus Polyester,– – – od poliestera,– – – od poliestera,39,3921,10,17%,,,,,true
3921,3921.90,3921.90.41,– – – – – laminirani proizvodi pod visokim pritiskom,– – – – – laminated products under high pressure,– – – – – laminierte Produkte unter hohem Druck,– – – – – laminirani proizvodi pod visokim pritiskom,– – – – – laminirani proizvodi pod visokim pritiskom,39,3921,10,17%,,,,,true
3921,3921.90,3921.90.43,– – – – – ostalo,– – – – – other,- - - - - andere,– – – – – ostalo,– – – – – ostalo,39,3921,10,17%,,,,,true
3921,3921.90,3921.90.49,– – – – ostale,– – – – other,- - - - andere,– – – – ostale,– – – – ostale,39,3921,10,17%,,,,,true
3921,3921.90,3921.90.55,– – – ostalo,– – – other,- - - andere,– – – ostalo,– – – ostalo,39,3921,10,17%,,,,,true
3921,3921.90,3921.90.60,– – od proizvoda adicijske polimerizacije,– – from addition polymerization products,– – aus Additions-Polymerisationsprodukten,– – od proizvoda adicijske polimerizacije,– – od proizvoda adicijske polimerizacije,39,3921,10,17%,,,,,true
3921,3921.90,3921.90.90,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,39,3921,10,17%,,,,,true
3922,3922.10,3922.10.00,"– kade, tuš–kade, sudoperi i umivaonici","– bathtubs, showers, sinks and wash basins","– Badewannen, Duschen, Waschbecken und Spülbecken","– kade, tuš–kade, sudoperi i umivaonici","– kade, tuš–kade, sudoperi i umivaonici",39,3922,15,17%,,,,,true
3922,3922.20,3922.20.00,– toaletna sjedišta i poklopci,– toilet seats and covers,– Toilettensitze und -deckel,– toaletna sjedišta i poklopci,– toaletna sjedišta i poklopci,39,3922,15,17%,,,,,true
3922,3922.90,3922.90.00,– ostalo,– other,- andere,– ostalo,– ostalo,39,3922,10,17%,,,,,true
3923,3923.10,3923.10.10,"– – kutije, sanduci i slični proizvodi, od plastike,","– – Boxes, crates and similar articles, of plastics,","– – Kisten, Kästen und ähnliche Gegenstände aus Kunststoffen,","– – kutije, sanduci i slični proizvodi, od plastike,","– – kutije, sanduci i slični proizvodi, od plastike,",39,3923,10,17%,,,,,true
3923,3923.10,3923.10.90,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,39,3923,10,17%,,,,,true
3923,3923.21,3923.21.00,– – od polimera etilena,– – Of polymers of ethylene,– – Von Polymeren des Ethylens,– – od polimera etilena,– – od polimera etilena,39,3923,0,17%,,,,,true
3923,3923.29,3923.29.10,– – – od poli(vinil hlorida),– – – Of poly(vinyl chloride),– – – Aus Polyvinylchlorid,– – – od poli(vinil hlorida),– – – od poli(vinil hlorida),39,3923,10,17%,,,,,true
3923,3923.29,3923.29.90,– – – ostalo,– – – other,- - - andere,– – – ostalo,– – – ostalo,39,3923,10,17%,,,,,true
3923,3923.30,3923.30.10,– – zapremine ne veće od 2 l,– – volume not exceeding 2 l,– – Volumen nicht mehr als 2 l,– – zapremine ne veće od 2 l,– – zapremine ne veće od 2 l,39,3923,10,17%,,,,,true
3923,3923.30,3923.30.90,– – zapremine veće od 2 l,– – volume greater than 2 l,– – Volumen größer als 2 l,– – zapremine veće od 2 l,– – zapremine veće od 2 l,39,3923,10,17%,,,,,true
3923,3923.40,3923.40.10,– – koturi i slične podloge prikladne kao nosači za,– – reels and similar substrates suitable as supports for,"– – Spulen und ähnliche Substrate, die als Träger für geeignet sind",– – koturi i slične podloge prikladne kao nosači za,– – koturi i slične podloge prikladne kao nosači za,39,3923,10,17%,,,,,true
3923,3923.40,3923.40.90,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,39,3923,–,17%,,,,,true
3923,3923.50,3923.50.10,– – zatvarači i poklopci za flaše,– – closures and caps for bottles,– – Verschlüsse und Kappen für Flaschen,– – zatvarači i poklopci za flaše,– – zatvarači i poklopci za flaše,39,3923,–,17%,,,,,true
3923,3923.50,3923.50.90,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,39,3923,–,17%,,,,,true
3923,3923.90,3923.90.00,– ostalo,– other,- andere,– ostalo,– ostalo,39,3923,–,17%,,,,,true
3924,3924.10,3924.10.00,– stoni proizvodi i kuhinjski proizvodi,– tableware and kitchenware,– Geschirr und Küchenutensilien,– stoni proizvodi i kuhinjski proizvodi,– stoni proizvodi i kuhinjski proizvodi,39,3924,–,17%,,,,,true
3924,3924.90,3924.90.00,– ostalo,– other,- andere,– ostalo,– ostalo,39,3924,–,17%,,,,,true
3925,3925.10,3925.10.00,"– rezervoari, cisterne, kace i slični spremnici,","- tanks, cisterns, tubs and similar containers,","- Tanks, Zisternen, Wannen und ähnliche Behälter,","– rezervoari, cisterne, kace i slični spremnici,","– rezervoari, cisterne, kace i slični spremnici,",39,3925,–,17%,,,,,true
3925,3925.20,3925.20.00,"– vrata, prozori i okviri za njih, pragovi za vrata","– doors, windows and their frames, door sills","– Türen, Fenster und deren Rahmen, Türschwellen","– vrata, prozori i okviri za njih, pragovi za vrata","– vrata, prozori i okviri za njih, pragovi za vrata",39,3925,kd (2),17%,,,,,true
3925,3925.30,3925.30.00,"– kapci, roletne (uključujući venecijanske roletne)","– shutters, blinds (including Venetian blinds)","– Fensterläden, Jalousien (einschließlich venezianischer Jalousien)","– kapci, roletne (uključujući venecijanske roletne)","– kapci, roletne (uključujući venecijanske roletne)",39,3925,–,17%,,,,,true
3925,3925.90,3925.90.10,– – pribor i slični proizvodi namijenjeni stalnoj,– – Accessories and similar products intended for permanent use,– – Zubehör und ähnliche Produkte zur dauerhaften Verwendung,– – pribor i slični proizvodi namijenjeni stalnoj,– – pribor i slični proizvodi namijenjeni stalnoj,39,3925,–,17%,,,,,true
3925,3925.90,3925.90.20,"– – tijela, kanali i zaštitni kablovi za električne strujne","– – bodies, ducts and protective cables for electrical current","– – Gehäuse, Kanäle und Schutzkabel für elektrischen Strom","– – tijela, kanali i zaštitni kablovi za električne strujne","– – tijela, kanali i zaštitni kablovi za električne strujne",39,3925,–,17%,,,,,true
3925,3925.90,3925.90.80,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,39,3925,–,17%,,,,,true
3926,3926.10,3926.10.00,– proizvodi za kancelarije i škole,– products for offices and schools,– Produkte für Büros und Schulen,– proizvodi za kancelarije i škole,– proizvodi za kancelarije i škole,39,3926,–,17%,,,,,true
3926,3926.20,3926.20.00,"– odjeća i pribor za odjeću (uključujući rukavice,","– clothing and clothing accessories (including gloves,","– Bekleidung und Bekleidungsaccessoires (einschließlich Handschuhe,","– odjeća i pribor za odjeću (uključujući rukavice,","– odjeća i pribor za odjeću (uključujući rukavice,",39,3926,–,17%,,,,,true
3926,3926.30,3926.30.00,"– pribor za namještaj, karoserije i slično","– accessories for furniture, bodywork and the like","– Zubehör für Möbel, Karosserien und dergleichen","– pribor za namještaj, karoserije i slično","– pribor za namještaj, karoserije i slično",39,3926,–,17%,,,,,true
3926,3926.40,3926.40.00,– statuete i ostali ukrasni predmeti,– statuettes and other decorative objects,– Statuetten und andere dekorative Gegenstände,– statuete i ostali ukrasni predmeti,– statuete i ostali ukrasni predmeti,39,3926,–,17%,,,,,true
3926,3926.90,3926.90.50,– – perforirana vjedra i slični proizvodi koji se koriste,– – Perforated buckets and similar products used,– – Perforierte Eimer und ähnliche Produkte verwendet,– – perforirana vjedra i slični proizvodi koji se koriste,– – perforirana vjedra i slični proizvodi koji se koriste,39,3926,–,17%,,,,,true
3926,3926.90,3926.90.60,– – zaštitni štitnici za lice/viziri,– – protective face shields/visors,– – Schutzvisiere/Gesichtsschilde,– – zaštitni štitnici za lice/viziri,– – zaštitni štitnici za lice/viziri,39,3926,kd,17%,,,,,true
3926,3926.90,3926.90.97,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,39,3926,–,17%,,,,,true
4002,4002.11,4002.11.00,– – lateks,– – latex,– – Latex,– – lateks,– – lateks,40,4002,0,17%,,,,,true
4002,4002.19,4002.19.10,– – – stiren–butadien kaučuk proizveden pomoću,– – – Styrene-butadiene rubber produced by,– – – Styrol-Butadien-Kautschuk hergestellt von,– – – stiren–butadien kaučuk proizveden pomoću,– – – stiren–butadien kaučuk proizveden pomoću,40,4002,5,17%,,,,,true
4002,4002.19,4002.19.20,– – – stiren–butadien blok kopolimeri proizvedeni,– – – styrene–butadiene block copolymers produced,– – – Styrol-Butadien-Blockcopolymere hergestellt,– – – stiren–butadien blok kopolimeri proizvedeni,– – – stiren–butadien blok kopolimeri proizvedeni,40,4002,5,17%,,,,,true
4002,4002.19,4002.19.30,– – – stiren–butadien kaučuk proizveden pomoću,– – – Styrene-butadiene rubber produced by,– – – Styrol-Butadien-Kautschuk hergestellt von,– – – stiren–butadien kaučuk proizveden pomoću,– – – stiren–butadien kaučuk proizveden pomoću,40,4002,5,17%,,,,,true
4002,4002.19,4002.19.90,– – – ostalo,– – – other,- - - andere,– – – ostalo,– – – ostalo,40,4002,5,17%,,,,,true
4002,4002.20,4002.20.00,– butadien kaučuk (BR),– butadiene rubber (BR),– Butadienkautschuk (BR),– butadien kaučuk (BR),– butadien kaučuk (BR),40,4002,0,17%,,,,,true
4002,4002.31,4002.31.00,– – izobuten–izopren (butil) kaučuk (IIR),– – isobutene–isoprene (butyl) rubber (IIR),– – Isobuten-Isopren-(Butyl-)Kautschuk (IIR),– – izobuten–izopren (butil) kaučuk (IIR),– – izobuten–izopren (butil) kaučuk (IIR),40,4002,0,17%,,,,,true
4002,4002.39,4002.39.00,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,40,4002,0,17%,,,,,true
4002,4002.41,4002.41.00,– – lateks,– – latex,– – Latex,– – lateks,– – lateks,40,4002,0,17%,,,,,true
4002,4002.49,4002.49.00,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,40,4002,0,17%,,,,,true
4002,4002.51,4002.51.00,– – lateks,– – latex,– – Latex,– – lateks,– – lateks,40,4002,0,17%,,,,,true
4002,4002.59,4002.59.00,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,40,4002,0,17%,,,,,true
4002,4002.60,4002.60.00,– izopren kaučuk (IR),– isoprene rubber (IR),– Isoprenkautschuk (IR),– izopren kaučuk (IR),– izopren kaučuk (IR),40,4002,0,17%,,,,,true
4002,4002.70,4002.70.00,– etilen–propilen–dien nekonjugirani kaučuk,– ethylene-propylene-diene non-conjugated rubber,– Ethylen-Propylen-Dien-nichtkonjugierter Kautschuk,– etilen–propilen–dien nekonjugirani kaučuk,– etilen–propilen–dien nekonjugirani kaučuk,40,4002,0,17%,,,,,true
4002,4002.80,4002.80.00,– smjese proizvoda iz tarifnog broja 4001 bilo sa,- mixtures of products from tariff number 4001 either with,- Gemische von Erzeugnissen der Tarifnummer 4001 entweder mit,– smjese proizvoda iz tarifnog broja 4001 bilo sa,– smjese proizvoda iz tarifnog broja 4001 bilo sa,40,4002,0,17%,,,,,true
4002,4002.91,4002.91.00,– – lateks,– – latex,– – Latex,– – lateks,– – lateks,40,4002,0,17%,,,,,true
4002,4002.99,4002.99.10,– – – proizvodi modifikovani ugradnjom plastike,– – – products modified by incorporating plastics,"– – – Produkte, die durch den Einsatz von Kunststoffen modifiziert wurden",– – – proizvodi modifikovani ugradnjom plastike,– – – proizvodi modifikovani ugradnjom plastike,40,4002,0,17%,,,,,true
4002,4002.99,4002.99.90,– – – ostalo,– – – other,- - - andere,– – – ostalo,– – – ostalo,40,4002,0,17%,,,,,true
4003,4003.00,4003.00.00,Regenerisani kaučuk u primarnim oblicima ili u,Reclaimed rubber in primary forms or in,Recycelter Gummi in Primärformen oder in,Regenerisani kaučuk u primarnim oblicima ili u,Regenerisani kaučuk u primarnim oblicima ili u,40,4003,10,17%,,,,,true
4004,4004.00,4004.00.00,"Otpaci, strugotine i ostaci, od kaučuka (osim tvrde","Waste, parings and scrap, of rubber (other than hard rubber)","Abfälle, Späne und Reste aus Gummi (ausgenommen Hartgummi)","Otpaci, strugotine i ostaci, od kaučuka (osim tvrde","Otpaci, strugotine i ostaci, od kaučuka (osim tvrde",40,4004,10,17%,,,,,true
4005,4005.10,4005.10.00,– pripremljene mješavine kaučuka sa čađom ili,– prepared mixtures of rubber with carbon black or,– vorbereitete Mischungen aus Kautschuk und Ruß oder,– pripremljene mješavine kaučuka sa čađom ili,– pripremljene mješavine kaučuka sa čađom ili,40,4005,0,17%,,,,,true
4005,4005.20,4005.20.00,"– otopine; disperzije, osim onih iz podbroja 4005","– Solutions; dispersions, other than those of subheading 4005","– Lösungen; Dispersionen, ausgenommen solche der Unterposition 4005","– otopine; disperzije, osim onih iz podbroja 4005","– otopine; disperzije, osim onih iz podbroja 4005",40,4005,5,17%,,,,,true
4005,4005.91,4005.91.00,"– – ploče, listovi i trake","– – plates, sheets and strips","– – Platten, Bleche und Streifen","– – ploče, listovi i trake","– – ploče, listovi i trake",40,4005,–,17%,,,,,true
4005,4005.99,4005.99.00,– – ostalo,– – other,- - andere,– – ostalo,– – ostalo,40,4005,–,17%,,,,,true
4006,4006.10,4006.10.00,"– ""Camel−back"" sirove profilisane trake za","– ""Camel−back"" raw profiled strips for",– „Camel-back“-Rohprofilstreifen für,"– ""Camel−back"" sirove profilisane trake za","– ""Camel−back"" sirove profilisane trake za",40,4006,–,17%,,,,,true
